"uuid","A1_Metadata","A2_Metadata","A3_Metadata","description","variable_name","old_value","new_value"
"c4f7b160-29db-43404a-a4aca9-e13f072a456d","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"c4f7b160-29db-43404a-a4aca9-e13f072a456d","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"c4f7b160-29db-43404a-a4aca9-e13f072a456d","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"98140efa-e51b-454347-b7bdb8-cf654ab97d32","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"98140efa-e51b-454347-b7bdb8-cf654ab97d32","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"98140efa-e51b-454347-b7bdb8-cf654ab97d32","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"4dfb1376-1ec3-45444b-b9b5b7-645bef10c829","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"4dfb1376-1ec3-45444b-b9b5b7-645bef10c829","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"4dfb1376-1ec3-45444b-b9b5b7-645bef10c829","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"74d632b9-43a6-4c4d43-9b9197-7436fbc2e598","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"74d632b9-43a6-4c4d43-9b9197-7436fbc2e598","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"74d632b9-43a6-4c4d43-9b9197-7436fbc2e598","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"7930f86d-a263-4f4b4c-a0a4a9-4ce1927b6d80","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"7930f86d-a263-4f4b4c-a0a4a9-4ce1927b6d80","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"7930f86d-a263-4f4b4c-a0a4a9-4ce1927b6d80","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"5c06d32a-57cf-40474b-b3b8b5-c0f5871d2b43","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"5c06d32a-57cf-40474b-b3b8b5-c0f5871d2b43","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"5c06d32a-57cf-40474b-b3b8b5-c0f5871d2b43","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"06cebfd9-53f8-45484c-8d8180-27b5e4fad380","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"06cebfd9-53f8-45484c-8d8180-27b5e4fad380","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"06cebfd9-53f8-45484c-8d8180-27b5e4fad380","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"1e38f692-b4fe-464148-98969d-74a9ef320b18","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"1e38f692-b4fe-464148-98969d-74a9ef320b18","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"1e38f692-b4fe-464148-98969d-74a9ef320b18","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"d531902b-ea58-4c4146-b3b2ba-e8db420fa6c5","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"d531902b-ea58-4c4146-b3b2ba-e8db420fa6c5","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"d531902b-ea58-4c4146-b3b2ba-e8db420fa6c5","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"2f03e1ac-d136-4a494e-a2aea8-a145dc762e38","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"2f03e1ac-d136-4a494e-a2aea8-a145dc762e38","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"2f03e1ac-d136-4a494e-a2aea8-a145dc762e38","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"910eca74-79e1-494d40-898188-5afd0e18764c","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"910eca74-79e1-494d40-898188-5afd0e18764c","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"910eca74-79e1-494d40-898188-5afd0e18764c","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"6ca7ef59-d9b3-414442-848f8c-9f3db8e42506","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"6ca7ef59-d9b3-414442-848f8c-9f3db8e42506","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"6ca7ef59-d9b3-414442-848f8c-9f3db8e42506","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"4c79a561-a04e-41474f-929490-eb46d9821357","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"4c79a561-a04e-41474f-929490-eb46d9821357","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"4c79a561-a04e-41474f-929490-eb46d9821357","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"f68d72e3-56c9-444643-8a8185-15d049b6c23f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"f68d72e3-56c9-444643-8a8185-15d049b6c23f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"f68d72e3-56c9-444643-8a8185-15d049b6c23f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"bc130982-b143-4c4144-b0b9b4-5834ebc1fa62","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"bc130982-b143-4c4144-b0b9b4-5834ebc1fa62","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"bc130982-b143-4c4144-b0b9b4-5834ebc1fa62","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"1057dc9b-2f83-474a4c-a8afac-c81b034fa675","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"1057dc9b-2f83-474a4c-a8afac-c81b034fa675","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"1057dc9b-2f83-474a4c-a8afac-c81b034fa675","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"af10d736-6eb9-454448-8c808e-c8a061edf239","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"af10d736-6eb9-454448-8c808e-c8a061edf239","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"af10d736-6eb9-454448-8c808e-c8a061edf239","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"0e1d734a-02c5-48494b-bdbfbe-46db8e05a973","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"0e1d734a-02c5-48494b-bdbfbe-46db8e05a973","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"0e1d734a-02c5-48494b-bdbfbe-46db8e05a973","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"07649ca3-427f-4b424a-b8b4bd-f03194beca87","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"07649ca3-427f-4b424a-b8b4bd-f03194beca87","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"07649ca3-427f-4b424a-b8b4bd-f03194beca87","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"1dc5708f-7a2c-47464f-838d8f-59db34e706c8","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
